user_id,account_id,user_first_name,user_last_name,role_type,user_status,created_at_utc,activated_at_utc,deactivated_at_utc
usr_00451,acc_0037,Frederick,Mccormick,member,deactivated,2025-12-25 00:00:00+00:00,2025-12-28 00:00:00+00:00,2026-01-14 00:00:00+00:00
usr_00452,acc_0037,Timothy,Shelton,admin,active,2026-01-11 00:00:00+00:00,2026-01-12 00:00:00+00:00,
usr_00453,acc_0037,David,Edwards,manager,active,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00,
usr_00454,acc_0037,Holly,Harrison,member,active,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,
usr_00455,acc_0038,Randy,Brown,manager,active,2025-11-19 00:00:00+00:00,2025-11-19 00:00:00+00:00,
usr_00456,acc_0038,Melissa,Gonzales,member,active,2025-12-04 00:00:00+00:00,2025-12-07 00:00:00+00:00,
usr_00457,acc_0038,Timothy,Smith,member,active,2025-12-21 00:00:00+00:00,2025-12-22 00:00:00+00:00,
usr_00458,acc_0038,Lauren,Goodman,member,active,2025-11-15 00:00:00+00:00,2025-11-18 00:00:00+00:00,
usr_00459,acc_0038,Anthony,Holmes,member,active,2025-12-29 00:00:00+00:00,2026-01-01 00:00:00+00:00,
usr_00460,acc_0038,Chloe,Thompson,manager,active,2025-10-31 00:00:00+00:00,2025-11-02 00:00:00+00:00,
usr_00461,acc_0038,Robert,Lewis,member,active,2025-12-29 00:00:00+00:00,2025-12-31 00:00:00+00:00,
usr_00462,acc_0038,Marissa,Richards,admin,active,2025-11-20 00:00:00+00:00,2025-11-21 00:00:00+00:00,
usr_00463,acc_0038,Dakota,Roberts,manager,deactivated,2025-11-09 00:00:00+00:00,2025-11-11 00:00:00+00:00,2026-01-31 00:00:00+00:00
usr_00464,acc_0038,Christopher,Gill,member,active,2025-12-15 00:00:00+00:00,2025-12-16 00:00:00+00:00,
usr_00465,acc_0039,Gwendolyn,Willis,manager,active,2026-01-22 00:00:00+00:00,2026-01-23 00:00:00+00:00,
usr_00466,acc_0039,Mark,Hammond,member,active,2025-12-29 00:00:00+00:00,2025-12-30 00:00:00+00:00,
usr_00467,acc_0039,Ryan,Wilson,member,active,2025-11-07 00:00:00+00:00,2025-11-09 00:00:00+00:00,
usr_00468,acc_0039,Richard,Harris,admin,active,2025-11-24 00:00:00+00:00,2025-11-24 00:00:00+00:00,
usr_00469,acc_0039,Tricia,Bender,admin,active,2025-11-24 00:00:00+00:00,2025-11-27 00:00:00+00:00,
usr_00470,acc_0039,Cindy,Le,member,active,2026-01-09 00:00:00+00:00,2026-01-10 00:00:00+00:00,
usr_00471,acc_0039,Marissa,Coleman,member,active,2025-12-25 00:00:00+00:00,2025-12-27 00:00:00+00:00,
usr_00472,acc_0039,Mary,Kidd,member,active,2025-10-16 00:00:00+00:00,2025-10-18 00:00:00+00:00,
usr_00473,acc_0040,Michaela,Brown,member,active,2026-01-23 00:00:00+00:00,2026-01-25 00:00:00+00:00,
usr_00474,acc_0040,Sergio,Jacobs,member,active,2025-10-08 00:00:00+00:00,2025-10-08 00:00:00+00:00,
usr_00475,acc_0040,Kelly,Anderson,member,active,2025-11-07 00:00:00+00:00,2025-11-10 00:00:00+00:00,
usr_00476,acc_0040,Zachary,Parker,admin,active,2026-01-05 00:00:00+00:00,2026-01-05 00:00:00+00:00,
usr_00477,acc_0040,Patricia,Clark,member,active,2026-01-16 00:00:00+00:00,2026-01-17 00:00:00+00:00,
usr_00478,acc_0040,Nicole,Myers,member,active,2025-11-04 00:00:00+00:00,2025-11-06 00:00:00+00:00,
usr_00479,acc_0040,Timothy,Brown,member,active,2025-10-19 00:00:00+00:00,2025-10-22 00:00:00+00:00,
usr_00480,acc_0040,Rebecca,White,member,active,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,
usr_00481,acc_0041,Kathryn,Gregory,member,active,2025-12-25 00:00:00+00:00,2025-12-26 00:00:00+00:00,
usr_00482,acc_0041,Billy,Jackson,member,active,2025-12-29 00:00:00+00:00,2025-12-30 00:00:00+00:00,
usr_00483,acc_0041,Cynthia,Henry,member,active,2025-12-28 00:00:00+00:00,2025-12-31 00:00:00+00:00,
usr_00484,acc_0041,Laura,Dickson,member,active,2025-12-27 00:00:00+00:00,2025-12-28 00:00:00+00:00,
usr_00485,acc_0041,Bradley,Chan,member,active,2026-01-10 00:00:00+00:00,2026-01-10 00:00:00+00:00,
usr_00486,acc_0041,Nicholas,Garcia,manager,deactivated,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-01-30 00:00:00+00:00
usr_00487,acc_0041,Deanna,Moss,member,active,2026-01-07 00:00:00+00:00,2026-01-09 00:00:00+00:00,
usr_00488,acc_0041,William,Perkins,member,active,2025-12-30 00:00:00+00:00,2026-01-02 00:00:00+00:00,
usr_00489,acc_0041,Alyssa,Fernandez,manager,active,2026-01-11 00:00:00+00:00,2026-01-13 00:00:00+00:00,
usr_00490,acc_0041,Christopher,Yates,member,active,2026-01-24 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00491,acc_0041,Jose,Bernard,member,active,2025-12-28 00:00:00+00:00,2025-12-31 00:00:00+00:00,
usr_00492,acc_0041,Misty,Cox,member,active,2026-01-14 00:00:00+00:00,2026-01-17 00:00:00+00:00,
usr_00493,acc_0041,Michael,Morrow,admin,active,2025-12-26 00:00:00+00:00,2025-12-29 00:00:00+00:00,
usr_00494,acc_0041,Timothy,Harris,admin,deactivated,2025-12-25 00:00:00+00:00,2025-12-28 00:00:00+00:00,2026-01-06 00:00:00+00:00
usr_00495,acc_0041,Brittany,Tran,admin,active,2025-12-26 00:00:00+00:00,2025-12-27 00:00:00+00:00,
usr_00496,acc_0041,Justin,Wilkerson,manager,active,2026-01-11 00:00:00+00:00,2026-01-13 00:00:00+00:00,
usr_00497,acc_0042,Robert,Floyd,member,active,2025-10-31 00:00:00+00:00,2025-10-31 00:00:00+00:00,
usr_00498,acc_0042,William,Reed,manager,active,2025-09-28 00:00:00+00:00,2025-09-29 00:00:00+00:00,
usr_00499,acc_0042,Misty,Clay,member,active,2025-12-30 00:00:00+00:00,2025-12-31 00:00:00+00:00,
usr_00500,acc_0042,Megan,Perkins,member,active,2025-11-15 00:00:00+00:00,2025-11-17 00:00:00+00:00,
usr_00501,acc_0042,Gregory,Snow,member,active,2026-01-21 00:00:00+00:00,2026-01-22 00:00:00+00:00,
usr_00502,acc_0042,Wesley,Lang,admin,active,2026-01-19 00:00:00+00:00,2026-01-21 00:00:00+00:00,
usr_00503,acc_0042,Karen,West,member,active,2026-01-18 00:00:00+00:00,2026-01-18 00:00:00+00:00,
usr_00504,acc_0042,Peggy,Gomez,member,active,2025-11-20 00:00:00+00:00,2025-11-22 00:00:00+00:00,
usr_00505,acc_0042,Alyssa,Anderson,member,active,2025-10-13 00:00:00+00:00,2025-10-13 00:00:00+00:00,
usr_00506,acc_0042,Crystal,Tanner,member,active,2026-01-23 00:00:00+00:00,2026-01-26 00:00:00+00:00,
usr_00507,acc_0042,Debbie,Martinez,manager,active,2025-11-16 00:00:00+00:00,2025-11-19 00:00:00+00:00,
usr_00508,acc_0042,Elizabeth,Miller,member,deactivated,2025-12-06 00:00:00+00:00,2025-12-08 00:00:00+00:00,2026-01-12 00:00:00+00:00
usr_00509,acc_0042,Patricia,Torres,admin,active,2025-12-25 00:00:00+00:00,2025-12-25 00:00:00+00:00,
usr_00510,acc_0042,Valerie,Taylor,member,active,2025-12-20 00:00:00+00:00,2025-12-20 00:00:00+00:00,
usr_00511,acc_0043,Victoria,Hall,member,active,2026-01-13 00:00:00+00:00,2026-01-13 00:00:00+00:00,
usr_00512,acc_0043,David,Dominguez,member,active,2026-01-11 00:00:00+00:00,2026-01-14 00:00:00+00:00,
usr_00513,acc_0043,Jennifer,Morris,manager,active,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00514,acc_0043,Paul,Foley,member,active,2025-11-16 00:00:00+00:00,2025-11-16 00:00:00+00:00,
usr_00515,acc_0043,Joshua,Cruz,manager,deactivated,2026-01-01 00:00:00+00:00,2026-01-03 00:00:00+00:00,2026-01-18 00:00:00+00:00
usr_00516,acc_0043,Cory,Dillon,member,active,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,
usr_00517,acc_0043,Renee,Mckenzie,member,active,2025-10-08 00:00:00+00:00,2025-10-09 00:00:00+00:00,
usr_00518,acc_0043,Patricia,Baker,member,active,2025-11-19 00:00:00+00:00,2025-11-21 00:00:00+00:00,
usr_00519,acc_0043,Allison,Knight,member,active,2025-11-20 00:00:00+00:00,2025-11-22 00:00:00+00:00,
usr_00520,acc_0043,Tyler,Byrd,member,active,2026-01-13 00:00:00+00:00,2026-01-13 00:00:00+00:00,
usr_00521,acc_0043,Jamie,Thompson,manager,active,2025-11-22 00:00:00+00:00,2025-11-24 00:00:00+00:00,
usr_00522,acc_0043,Sara,Johnson,member,active,2026-01-12 00:00:00+00:00,2026-01-14 00:00:00+00:00,
usr_00523,acc_0043,Katherine,Pitts,member,active,2025-11-12 00:00:00+00:00,2025-11-14 00:00:00+00:00,
usr_00524,acc_0043,Gary,Smith,member,active,2025-12-17 00:00:00+00:00,2025-12-20 00:00:00+00:00,
usr_00525,acc_0044,Audrey,Lee,member,active,2026-01-03 00:00:00+00:00,2026-01-03 00:00:00+00:00,
usr_00526,acc_0044,Wendy,Anderson,member,deactivated,2026-01-14 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-23 00:00:00+00:00
usr_00527,acc_0044,Jose,Combs,manager,active,2025-12-24 00:00:00+00:00,2025-12-25 00:00:00+00:00,
usr_00528,acc_0044,Nathaniel,Curtis,member,active,2026-01-01 00:00:00+00:00,2026-01-04 00:00:00+00:00,
usr_00529,acc_0044,Michael,Hicks,member,active,2026-01-15 00:00:00+00:00,2026-01-16 00:00:00+00:00,
usr_00530,acc_0044,Nathan,Porter,manager,active,2026-01-07 00:00:00+00:00,2026-01-08 00:00:00+00:00,
usr_00531,acc_0044,David,Estes,manager,active,2026-01-28 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00532,acc_0044,Courtney,Clark,manager,active,2026-01-01 00:00:00+00:00,2026-01-04 00:00:00+00:00,
usr_00533,acc_0044,John,Poole,manager,active,2025-12-28 00:00:00+00:00,2025-12-30 00:00:00+00:00,
usr_00534,acc_0044,Erin,Carter,member,active,2026-01-17 00:00:00+00:00,2026-01-20 00:00:00+00:00,
usr_00535,acc_0044,Taylor,Baker,manager,active,2026-01-27 00:00:00+00:00,2026-01-30 00:00:00+00:00,
usr_00536,acc_0044,Megan,Vaughn,manager,active,2025-12-26 00:00:00+00:00,2025-12-28 00:00:00+00:00,
usr_00537,acc_0044,Julie,Gutierrez,manager,active,2025-12-31 00:00:00+00:00,2025-12-31 00:00:00+00:00,
usr_00538,acc_0045,Michele,Riley,member,active,2025-10-06 00:00:00+00:00,2025-10-07 00:00:00+00:00,
usr_00539,acc_0045,Eric,Steele,member,active,2025-11-01 00:00:00+00:00,2025-11-03 00:00:00+00:00,
usr_00540,acc_0045,Laura,Brown,member,active,2025-12-17 00:00:00+00:00,2025-12-18 00:00:00+00:00,
usr_00541,acc_0045,Kim,Price,manager,active,2026-01-12 00:00:00+00:00,2026-01-12 00:00:00+00:00,
usr_00542,acc_0045,Kelly,Powell,manager,active,2025-11-20 00:00:00+00:00,2025-11-20 00:00:00+00:00,
usr_00543,acc_0045,Aaron,Morrow,member,active,2025-12-18 00:00:00+00:00,2025-12-19 00:00:00+00:00,
usr_00544,acc_0045,Cory,Norman,member,active,2025-12-06 00:00:00+00:00,2025-12-08 00:00:00+00:00,
usr_00545,acc_0045,Kelsey,Kim,member,active,2025-11-07 00:00:00+00:00,2025-11-10 00:00:00+00:00,
usr_00546,acc_0046,Tammy,Foster,member,deactivated,2025-09-21 00:00:00+00:00,2025-09-22 00:00:00+00:00,2026-01-02 00:00:00+00:00
usr_00547,acc_0046,Carlos,Osborne,manager,active,2025-09-23 00:00:00+00:00,2025-09-26 00:00:00+00:00,
usr_00548,acc_0046,John,Fitzgerald,member,active,2025-11-06 00:00:00+00:00,2025-11-07 00:00:00+00:00,
usr_00549,acc_0046,Richard,Williams,member,active,2025-11-21 00:00:00+00:00,2025-11-23 00:00:00+00:00,
usr_00550,acc_0046,Carlos,Patrick,manager,active,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00551,acc_0046,Danielle,Atkins,admin,active,2025-12-05 00:00:00+00:00,2025-12-07 00:00:00+00:00,
usr_00552,acc_0046,Michaela,Mitchell,member,active,2025-11-17 00:00:00+00:00,2025-11-17 00:00:00+00:00,
usr_00553,acc_0046,Megan,Lambert,member,active,2025-12-06 00:00:00+00:00,2025-12-08 00:00:00+00:00,
usr_00554,acc_0046,Gregory,Mendoza,manager,active,2025-12-31 00:00:00+00:00,2025-12-31 00:00:00+00:00,
usr_00555,acc_0046,Renee,Green,member,active,2025-11-27 00:00:00+00:00,2025-11-30 00:00:00+00:00,
usr_00556,acc_0046,Kristen,Brown,member,active,2025-10-22 00:00:00+00:00,2025-10-24 00:00:00+00:00,
usr_00557,acc_0046,Eric,Weaver,admin,active,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,
usr_00558,acc_0046,Melissa,Cross,member,active,2026-01-13 00:00:00+00:00,2026-01-16 00:00:00+00:00,
usr_00559,acc_0046,Sarah,Jenkins,admin,active,2025-09-29 00:00:00+00:00,2025-10-02 00:00:00+00:00,
usr_00560,acc_0046,Natasha,May,member,active,2025-11-01 00:00:00+00:00,2025-11-02 00:00:00+00:00,
usr_00561,acc_0047,Karen,White,manager,active,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00,
usr_00562,acc_0047,Lisa,Greer,admin,active,2026-01-24 00:00:00+00:00,2026-01-25 00:00:00+00:00,
usr_00563,acc_0047,Amanda,Rojas,member,active,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00,
usr_00564,acc_0047,Alan,Simpson,admin,active,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00,
usr_00565,acc_0047,Erika,Rodriguez,member,active,2026-01-23 00:00:00+00:00,2026-01-24 00:00:00+00:00,
usr_00566,acc_0047,Victor,Smith,member,active,2026-01-22 00:00:00+00:00,2026-01-24 00:00:00+00:00,
usr_00567,acc_0047,Eddie,Sullivan,admin,active,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00568,acc_0047,Dennis,Wright,admin,active,2026-01-25 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00569,acc_0047,Nicole,Williams,member,active,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00570,acc_0047,Rebecca,Stewart,member,active,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00571,acc_0047,Brent,Arias,manager,active,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00572,acc_0047,Andrew,Holmes,member,active,2026-01-24 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00573,acc_0047,Heidi,Vega,member,active,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00574,acc_0047,Kelly,Jordan,manager,active,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00,
usr_00575,acc_0047,Molly,Torres,manager,active,2026-01-27 00:00:00+00:00,2026-01-29 00:00:00+00:00,
usr_00576,acc_0047,Steven,Martin,member,active,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00,
usr_00577,acc_0047,Jennifer,Cunningham,member,active,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00,
usr_00578,acc_0048,Brandon,Vazquez,admin,active,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00,
usr_00579,acc_0048,Kimberly,Boyd,member,active,2025-12-23 00:00:00+00:00,2025-12-24 00:00:00+00:00,
usr_00580,acc_0048,James,Ford,member,active,2026-01-16 00:00:00+00:00,2026-01-19 00:00:00+00:00,
usr_00581,acc_0048,Ruben,Lawrence,member,active,2025-12-07 00:00:00+00:00,2025-12-10 00:00:00+00:00,
usr_00582,acc_0048,Todd,Harris,member,active,2025-12-20 00:00:00+00:00,2025-12-20 00:00:00+00:00,
usr_00583,acc_0048,Mark,Donovan,manager,active,2026-01-19 00:00:00+00:00,2026-01-20 00:00:00+00:00,
usr_00584,acc_0048,John,Boyer,member,active,2026-01-08 00:00:00+00:00,2026-01-10 00:00:00+00:00,
usr_00585,acc_0048,Seth,Martin,admin,active,2026-01-12 00:00:00+00:00,2026-01-13 00:00:00+00:00,
usr_00586,acc_0048,Brett,Villarreal,manager,active,2025-12-13 00:00:00+00:00,2025-12-14 00:00:00+00:00,
usr_00587,acc_0048,Eric,Mann,admin,active,2026-01-11 00:00:00+00:00,2026-01-11 00:00:00+00:00,
usr_00588,acc_0048,David,Johnson,member,active,2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00,
usr_00589,acc_0048,Melissa,Barton,member,active,2025-12-24 00:00:00+00:00,2025-12-24 00:00:00+00:00,
usr_00590,acc_0048,Larry,Olsen,member,active,2026-01-04 00:00:00+00:00,2026-01-07 00:00:00+00:00,
usr_00591,acc_0048,Tonya,Evans,manager,active,2026-01-25 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00592,acc_0048,Rachel,Gonzalez,member,active,2026-01-20 00:00:00+00:00,2026-01-20 00:00:00+00:00,
usr_00593,acc_0048,Frederick,Webb,member,active,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00594,acc_0049,Melissa,Johnson,member,active,2025-11-08 00:00:00+00:00,2025-11-09 00:00:00+00:00,
usr_00595,acc_0049,Valerie,Hernandez,admin,active,2025-11-10 00:00:00+00:00,2025-11-11 00:00:00+00:00,
usr_00596,acc_0049,Scott,Warner,member,deactivated,2025-11-09 00:00:00+00:00,2025-11-09 00:00:00+00:00,2025-11-24 00:00:00+00:00
usr_00597,acc_0049,Timothy,Gray,member,active,2025-12-21 00:00:00+00:00,2025-12-21 00:00:00+00:00,
usr_00598,acc_0049,Emily,Ross,member,active,2025-11-01 00:00:00+00:00,2025-11-02 00:00:00+00:00,
usr_00599,acc_0049,Tracy,Lozano,member,deactivated,2025-12-25 00:00:00+00:00,2025-12-25 00:00:00+00:00,2026-01-21 00:00:00+00:00
usr_00600,acc_0049,Jose,Yates,admin,active,2026-01-17 00:00:00+00:00,2026-01-18 00:00:00+00:00,
usr_00601,acc_0049,Jessica,Phillips,admin,active,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,
usr_00602,acc_0049,Jeffrey,Williams,admin,active,2026-01-18 00:00:00+00:00,2026-01-21 00:00:00+00:00,
usr_00603,acc_0049,Patrick,Williams,admin,active,2025-12-18 00:00:00+00:00,2025-12-18 00:00:00+00:00,
usr_00604,acc_0049,Andrew,Beck,member,active,2025-10-08 00:00:00+00:00,2025-10-11 00:00:00+00:00,
usr_00605,acc_0049,Mario,Tran,member,deactivated,2025-11-10 00:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-20 00:00:00+00:00
usr_00606,acc_0049,Linda,Mcneil,manager,active,2026-01-12 00:00:00+00:00,2026-01-13 00:00:00+00:00,
usr_00607,acc_0049,Devin,Medina,member,active,2025-12-19 00:00:00+00:00,2025-12-22 00:00:00+00:00,
usr_00608,acc_0050,James,Salazar,member,active,2025-11-10 00:00:00+00:00,2025-11-10 00:00:00+00:00,
usr_00609,acc_0050,Randall,Robles,member,active,2025-10-29 00:00:00+00:00,2025-10-30 00:00:00+00:00,
usr_00610,acc_0050,Kenneth,Dixon,member,active,2025-12-30 00:00:00+00:00,2025-12-30 00:00:00+00:00,
usr_00611,acc_0050,Adam,Jimenez,member,active,2026-01-13 00:00:00+00:00,2026-01-14 00:00:00+00:00,
usr_00612,acc_0050,Brian,Howard,member,active,2025-12-10 00:00:00+00:00,2025-12-11 00:00:00+00:00,
usr_00613,acc_0050,James,Simpson,member,active,2025-11-24 00:00:00+00:00,2025-11-25 00:00:00+00:00,
usr_00614,acc_0050,Laura,Padilla,member,active,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00,
usr_00615,acc_0050,Kimberly,Freeman,member,active,2025-12-05 00:00:00+00:00,2025-12-06 00:00:00+00:00,
usr_00616,acc_0050,Linda,Adkins,member,active,2025-11-04 00:00:00+00:00,2025-11-06 00:00:00+00:00,
usr_00617,acc_0050,Heather,Bennett,member,active,2025-12-21 00:00:00+00:00,2025-12-23 00:00:00+00:00,
usr_00618,acc_0050,Whitney,Howell,member,active,2025-10-25 00:00:00+00:00,2025-10-28 00:00:00+00:00,
usr_00619,acc_0050,Jonathan,Butler,member,deactivated,2025-12-15 00:00:00+00:00,2025-12-16 00:00:00+00:00,2026-01-27 00:00:00+00:00
usr_00620,acc_0050,Jasmine,Hart,member,deactivated,2026-01-16 00:00:00+00:00,2026-01-18 00:00:00+00:00,2026-01-31 00:00:00+00:00
usr_00621,acc_0050,Shannon,Townsend,member,active,2025-12-14 00:00:00+00:00,2025-12-15 00:00:00+00:00,
usr_00622,acc_0050,Susan,Rodriguez,member,active,2025-11-17 00:00:00+00:00,2025-11-19 00:00:00+00:00,
usr_00623,acc_0050,Scott,Johnson,member,active,2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,
usr_00624,acc_0050,Jennifer,Robinson,member,active,2025-11-14 00:00:00+00:00,2025-11-17 00:00:00+00:00,
usr_00625,acc_0051,Kimberly,Hall,member,active,2025-12-14 00:00:00+00:00,2025-12-15 00:00:00+00:00,
usr_00626,acc_0051,Tamara,Thomas,member,active,2025-11-17 00:00:00+00:00,2025-11-17 00:00:00+00:00,
usr_00627,acc_0051,Kathy,Cunningham,member,active,2026-01-09 00:00:00+00:00,2026-01-10 00:00:00+00:00,
usr_00628,acc_0051,Mark,Gibson,admin,active,2025-11-05 00:00:00+00:00,2025-11-07 00:00:00+00:00,
usr_00629,acc_0051,Debra,Hayes,member,active,2025-11-15 00:00:00+00:00,2025-11-17 00:00:00+00:00,
usr_00630,acc_0051,Laura,Hammond,member,active,2025-12-23 00:00:00+00:00,2025-12-26 00:00:00+00:00,
usr_00631,acc_0051,Sheila,Wilson,member,active,2025-11-25 00:00:00+00:00,2025-11-25 00:00:00+00:00,
usr_00632,acc_0051,John,Leblanc,manager,active,2025-12-12 00:00:00+00:00,2025-12-13 00:00:00+00:00,
usr_00633,acc_0051,Jessica,Logan,admin,active,2025-11-13 00:00:00+00:00,2025-11-14 00:00:00+00:00,
usr_00634,acc_0051,Jennifer,Scott,manager,active,2026-01-23 00:00:00+00:00,2026-01-25 00:00:00+00:00,
usr_00635,acc_0052,Eric,Molina,manager,active,2026-01-21 00:00:00+00:00,2026-01-24 00:00:00+00:00,
usr_00636,acc_0052,David,Gates,member,active,2026-01-23 00:00:00+00:00,2026-01-25 00:00:00+00:00,
usr_00637,acc_0052,Anna,Smith,member,active,2026-01-26 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00638,acc_0052,Carmen,Reed,member,active,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00639,acc_0052,Mark,Dawson,member,active,2026-01-27 00:00:00+00:00,2026-01-29 00:00:00+00:00,
usr_00640,acc_0052,Christine,Cook,member,deactivated,2026-01-22 00:00:00+00:00,2026-01-24 00:00:00+00:00,2026-01-31 00:00:00+00:00
usr_00641,acc_0052,Dylan,Jackson,member,active,2026-01-20 00:00:00+00:00,2026-01-22 00:00:00+00:00,
usr_00642,acc_0052,Ashley,Mitchell,manager,active,2025-12-28 00:00:00+00:00,2025-12-30 00:00:00+00:00,
usr_00643,acc_0052,Amanda,Roberts,member,active,2026-01-25 00:00:00+00:00,2026-01-28 00:00:00+00:00,
usr_00644,acc_0052,Marie,Le,member,active,2025-12-25 00:00:00+00:00,2025-12-25 00:00:00+00:00,
usr_00645,acc_0052,Jennifer,Gordon,member,active,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00646,acc_0052,Christopher,Bailey,admin,active,2025-12-25 00:00:00+00:00,2025-12-26 00:00:00+00:00,
usr_00647,acc_0053,Angela,Jarvis,member,active,2025-08-26 00:00:00+00:00,2025-08-28 00:00:00+00:00,
usr_00648,acc_0053,David,Peterson,manager,active,2025-09-23 00:00:00+00:00,2025-09-25 00:00:00+00:00,
usr_00649,acc_0053,Alicia,Kelley,member,active,2025-10-23 00:00:00+00:00,2025-10-24 00:00:00+00:00,
usr_00650,acc_0053,Erika,Leach,member,active,2025-10-12 00:00:00+00:00,2025-10-13 00:00:00+00:00,
usr_00651,acc_0053,Janet,Terrell,manager,active,2026-01-25 00:00:00+00:00,2026-01-28 00:00:00+00:00,
usr_00652,acc_0053,Albert,Henderson,member,active,2025-09-17 00:00:00+00:00,2025-09-19 00:00:00+00:00,
usr_00653,acc_0053,Amanda,Cruz,member,active,2026-01-27 00:00:00+00:00,2026-01-28 00:00:00+00:00,
usr_00654,acc_0053,Gregg,Mendez,manager,active,2025-08-17 00:00:00+00:00,2025-08-19 00:00:00+00:00,
usr_00655,acc_0053,William,Rice,member,active,2025-08-29 00:00:00+00:00,2025-08-30 00:00:00+00:00,
usr_00656,acc_0053,Trevor,Stephens,member,active,2025-08-08 00:00:00+00:00,2025-08-10 00:00:00+00:00,
usr_00657,acc_0053,Tracy,Pierce,member,deactivated,2025-09-07 00:00:00+00:00,2025-09-08 00:00:00+00:00,2025-11-02 00:00:00+00:00
usr_00658,acc_0053,Kathryn,Lee,member,active,2025-08-26 00:00:00+00:00,2025-08-26 00:00:00+00:00,
usr_00659,acc_0054,Kenneth,Jackson,manager,active,2025-12-11 00:00:00+00:00,2025-12-13 00:00:00+00:00,
usr_00660,acc_0054,Thomas,Hansen,manager,active,2025-11-30 00:00:00+00:00,2025-12-03 00:00:00+00:00,
usr_00661,acc_0054,John,Hall,admin,active,2026-01-23 00:00:00+00:00,2026-01-25 00:00:00+00:00,
usr_00662,acc_0054,James,Ford,member,active,2025-10-07 00:00:00+00:00,2025-10-08 00:00:00+00:00,
usr_00663,acc_0054,Crystal,Johnson,member,active,2026-01-19 00:00:00+00:00,2026-01-22 00:00:00+00:00,
usr_00664,acc_0054,Eric,Howard,member,active,2025-12-01 00:00:00+00:00,2025-12-03 00:00:00+00:00,
usr_00665,acc_0054,Lauren,Martin,manager,active,2025-11-24 00:00:00+00:00,2025-11-25 00:00:00+00:00,
usr_00666,acc_0054,Nicholas,Burns,member,active,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00,
usr_00667,acc_0054,Daniel,Mckee,manager,active,2025-12-23 00:00:00+00:00,2025-12-25 00:00:00+00:00,
usr_00668,acc_0054,Kristin,Jackson,member,active,2026-01-05 00:00:00+00:00,2026-01-05 00:00:00+00:00,
usr_00669,acc_0054,Andrew,Clark,manager,active,2025-12-09 00:00:00+00:00,2025-12-10 00:00:00+00:00,
usr_00670,acc_0054,Kenneth,Rogers,member,active,2025-11-19 00:00:00+00:00,2025-11-21 00:00:00+00:00,
usr_00671,acc_0054,Diana,Roberts,member,active,2025-11-23 00:00:00+00:00,2025-11-26 00:00:00+00:00,
usr_00672,acc_0054,Alfred,Davis,member,active,2025-12-31 00:00:00+00:00,2025-12-31 00:00:00+00:00,
usr_00673,acc_0055,Jacqueline,Miller,admin,active,2025-11-10 00:00:00+00:00,2025-11-13 00:00:00+00:00,
usr_00674,acc_0055,Anna,Byrd,member,active,2025-10-16 00:00:00+00:00,2025-10-17 00:00:00+00:00,
usr_00675,acc_0055,Theresa,Nash,member,active,2025-12-01 00:00:00+00:00,2025-12-03 00:00:00+00:00,
